id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1873,11859,,-13146.99,NAN,fecha_vacia
1874,4879,,7.70861,ABIERTO,fecha_vacia
1875,10335,,7.80753,CERRADO,fecha_vacia
1876,18359,,10047.13,CERRADO,fecha_vacia
1877,13700,,5.35321,ABIERTO,fecha_vacia
1878,10154,,3709.75,ABIERTO,fecha_vacia
1880,11215,,5.11767,NAN,fecha_vacia
1881,19041,,12114.65,ABIERTO,fecha_vacia
1882,12872,,11489.95,NAN,fecha_vacia
1883,15435,,10095.06,NAN,fecha_vacia
1884,14239,,,NAN,"fecha_vacia,monto_vacio"
1885,6887,,13842.77,CERRADO,fecha_vacia
1886,6035,,7.13865,NAN,fecha_vacia
1887,24229,,,NAN,"fecha_vacia,monto_vacio"
1888,1449,,8.18969,RECHAZADO,fecha_vacia
1889,21000,,12.86783,NAN,fecha_vacia
1890,19987,,5.00116,CERRADO,fecha_vacia
1891,11314,,,ABIERTO,"fecha_vacia,monto_vacio"
1892,19649,,11959.99,CERRADO,fecha_vacia
1894,7208,,4.46626,ABIERTO,fecha_vacia
1895,5770,,4874.93,CERRADO,fecha_vacia
1896,5035,,11911.4,NAN,fecha_vacia
1898,20915,,4.1127,ABIERTO,fecha_vacia
1899,24792,,500.44,CERRADO,fecha_vacia
1900,24018,,8.51954,ABIERTO,fecha_vacia
1901,12631,,6.21935,NAN,fecha_vacia
1902,12002,,2549.46,ABIERTO,fecha_vacia
1903,12829,2025-08-20,,ABIERTO,monto_vacio
1904,4878,,8020.55,RECHAZADO,fecha_vacia
1905,5196,,9207.3,ABIERTO,fecha_vacia
1906,6297,,,NAN,"fecha_vacia,monto_vacio"
1907,20850,,2.4591,CERRADO,fecha_vacia
1908,16064,,3366.23,RECHAZADO,fecha_vacia
1910,2378,,,RECHAZADO,"fecha_vacia,monto_vacio"
1912,17755,,14037.66,ABIERTO,fecha_vacia
1913,22401,,,NAN,"fecha_vacia,monto_vacio"
1914,20821,,,ABIERTO,"fecha_vacia,monto_vacio"
1915,4249,,,NAN,"fecha_vacia,monto_vacio"
1916,25680,,1.14833,CERRADO,fecha_vacia
1917,1483,,2931.64,NAN,fecha_vacia
1919,23370,,10088.81,NAN,fecha_vacia
1921,12612,,5659.4,RECHAZADO,fecha_vacia
1922,21616,,11904.05,CERRADO,fecha_vacia
1923,245,,14.07333,CERRADO,fecha_vacia
1925,22265,,376.05,CERRADO,fecha_vacia
1926,9112,,7925.68,RECHAZADO,fecha_vacia
1927,12363,,,ABIERTO,"fecha_vacia,monto_vacio"
1928,15754,,13705.13,RECHAZADO,fecha_vacia
1930,1800,,93165.0,NAN,fecha_vacia
1931,11267,2026-01-15,,ABIERTO,monto_vacio
1932,4478,,,ABIERTO,"fecha_vacia,monto_vacio"
1933,18557,2025-02-13,,RECHAZADO,monto_vacio
1935,21513,,8989.34,ABIERTO,fecha_vacia
1936,10230,,,CERRADO,"fecha_vacia,monto_vacio"
1937,22608,,14412.57,CERRADO,fecha_vacia
1938,6924,,5.30887,NAN,fecha_vacia
1939,2404,,6091.7,ABIERTO,fecha_vacia
1940,5066,,2616.09,RECHAZADO,fecha_vacia
1941,15081,,11345.54,CERRADO,fecha_vacia
1943,25537,,10.3872,NAN,fecha_vacia
1944,2978,,7429.41,CERRADO,fecha_vacia
1946,9795,,-3125.37,NAN,fecha_vacia
1947,5115,,5760.59,ABIERTO,fecha_vacia
1948,24798,,8708.66,CERRADO,fecha_vacia
1950,928,,4200.55,ABIERTO,fecha_vacia
1951,11356,,3.0266,NAN,fecha_vacia
1952,6007,,2171.99,ABIERTO,fecha_vacia
1954,18312,,4234.84,CERRADO,fecha_vacia
1955,15727,,11.33442,ABIERTO,fecha_vacia
1956,18072,,13842.33,CERRADO,fecha_vacia
1957,5599,,4898.77,NAN,fecha_vacia
1958,14376,,8.93968,NAN,fecha_vacia
1959,25653,,,CERRADO,"fecha_vacia,monto_vacio"
1961,10180,,458.57,NAN,fecha_vacia
1962,6185,,2.78493,ABIERTO,fecha_vacia
1963,7665,,13058.05,NAN,fecha_vacia
1964,19457,,12371.01,NAN,fecha_vacia
1965,10239,,,ABIERTO,"fecha_vacia,monto_vacio"
1966,3564,,7859.5,ABIERTO,fecha_vacia
1967,23070,,5037.27,NAN,fecha_vacia
1968,12848,,14.02456,NAN,fecha_vacia
1969,12354,,12.96035,NAN,fecha_vacia
1970,5997,,11445.06,RECHAZADO,fecha_vacia
1971,3132,2025-06-01,,ABIERTO,monto_vacio
1973,22257,,11972.26,ABIERTO,fecha_vacia
1974,3645,,12880.85,NAN,fecha_vacia
1975,11929,,,RECHAZADO,"fecha_vacia,monto_vacio"
1976,1173,,5061.0,CERRADO,fecha_vacia
1977,9405,,11568.01,RECHAZADO,fecha_vacia
1978,18718,,11920.23,CERRADO,fecha_vacia
1979,10310,,3324.42,RECHAZADO,fecha_vacia
1980,14985,,74773.0,ABIERTO,fecha_vacia
1981,21422,,7.99496,RECHAZADO,fecha_vacia
1982,13668,2025-06-04,,ABIERTO,monto_vacio
1983,23716,,9.80354,RECHAZADO,fecha_vacia
1984,8409,,9.90412,NAN,fecha_vacia
1985,19738,,,ABIERTO,"fecha_vacia,monto_vacio"
1986,24076,,14157.66,RECHAZADO,fecha_vacia
1988,1267,,12.11014,CERRADO,fecha_vacia
1989,6342,,6561.12,ABIERTO,fecha_vacia
1991,21922,,,ABIERTO,"fecha_vacia,monto_vacio"
1992,5897,,,ABIERTO,"fecha_vacia,monto_vacio"
1993,5951,,,NAN,"fecha_vacia,monto_vacio"
1994,23527,,11800.09,CERRADO,fecha_vacia
1995,17771,,3354.38,CERRADO,fecha_vacia
1996,17443,,1.05917,ABIERTO,fecha_vacia
1998,17036,,9445.55,NAN,fecha_vacia
2000,14424,,6440.22,NAN,fecha_vacia
2002,4406,,3.96328,CERRADO,fecha_vacia
2003,19906,,,NAN,"fecha_vacia,monto_vacio"
2004,1052,,,NAN,"fecha_vacia,monto_vacio"
2005,20692,,13354.86,RECHAZADO,fecha_vacia
2006,16866,,2341.27,ABIERTO,fecha_vacia
2007,9647,,,RECHAZADO,"fecha_vacia,monto_vacio"
2008,14641,,2002.05,CERRADO,fecha_vacia
2009,8864,,14996.75,NAN,fecha_vacia
2010,14609,,7.62238,NAN,fecha_vacia
2011,20873,,,NAN,"fecha_vacia,monto_vacio"
2012,2116,,10.91437,RECHAZADO,fecha_vacia
2013,6808,,2.66884,NAN,fecha_vacia
2014,18068,,,ABIERTO,"fecha_vacia,monto_vacio"
2016,18812,,11966.28,CERRADO,fecha_vacia
2017,10286,,,NAN,"fecha_vacia,monto_vacio"
2018,21296,,,RECHAZADO,"fecha_vacia,monto_vacio"
2019,14718,,,NAN,"fecha_vacia,monto_vacio"
2020,1105,,7568.87,NAN,fecha_vacia
2022,15595,,11585.72,ABIERTO,fecha_vacia
2024,17630,,7155.37,RECHAZADO,fecha_vacia
2025,23468,,5106.41,ABIERTO,fecha_vacia
2026,23719,2025-11-02,,CERRADO,monto_vacio
2027,13023,2025-03-25,,NAN,monto_vacio
2028,8480,,2800.94,ABIERTO,fecha_vacia
2030,24667,,,ABIERTO,"fecha_vacia,monto_vacio"
2032,10770,,4257.6,CERRADO,fecha_vacia
2033,23214,,,NAN,"fecha_vacia,monto_vacio"
2034,15088,,8996.9,ABIERTO,fecha_vacia
2036,6962,,14164.09,NAN,fecha_vacia
2037,6124,,11.5551,ABIERTO,fecha_vacia
2038,23938,,,CERRADO,"fecha_vacia,monto_vacio"
2039,21609,,7463.52,RECHAZADO,fecha_vacia
2040,13752,,6115.06,CERRADO,fecha_vacia
2041,6843,,693.97,RECHAZADO,fecha_vacia
2042,9167,,1939.93,ABIERTO,fecha_vacia
2043,24839,,2562.93,CERRADO,fecha_vacia
2044,6772,,9201.83,RECHAZADO,fecha_vacia
2045,11343,,5598.05,NAN,fecha_vacia
2046,9382,,4930.57,ABIERTO,fecha_vacia
2047,11408,,508.55,ABIERTO,fecha_vacia
2051,6303,,14448.22,ABIERTO,fecha_vacia
2052,11775,,9190.32,NAN,fecha_vacia
2053,10475,,6178.8,CERRADO,fecha_vacia
2055,19974,,11737.04,ABIERTO,fecha_vacia
2056,3311,,476.23,NAN,fecha_vacia
2057,17814,,12652.2,ABIERTO,fecha_vacia
2058,9187,,3917.33,ABIERTO,fecha_vacia
2059,2554,,9394.92,ABIERTO,fecha_vacia
2060,2609,,7.36796,NAN,fecha_vacia
2061,7090,,10.419,ABIERTO,fecha_vacia
2062,10009,2025-05-05,,NAN,monto_vacio
2063,3841,,13965.79,RECHAZADO,fecha_vacia
2065,6177,,,ABIERTO,"fecha_vacia,monto_vacio"
2066,6733,,6514.5,CERRADO,fecha_vacia
2067,18940,,14.08058,NAN,fecha_vacia
2068,20623,,5598.66,NAN,fecha_vacia
2069,15838,,1935.71,ABIERTO,fecha_vacia
2070,16333,,,ABIERTO,"fecha_vacia,monto_vacio"
2071,18190,,,ABIERTO,"fecha_vacia,monto_vacio"
2072,19158,,5164.23,ABIERTO,fecha_vacia
2073,748,,6018.67,NAN,fecha_vacia
2074,11752,,12.13078,RECHAZADO,fecha_vacia
2075,16490,,8.17467,NAN,fecha_vacia
2076,18072,,,ABIERTO,"fecha_vacia,monto_vacio"
2077,17252,,7.93321,NAN,fecha_vacia
2079,6895,,,NAN,"fecha_vacia,monto_vacio"
2080,10895,,,NAN,"fecha_vacia,monto_vacio"
2081,3369,,,CERRADO,"fecha_vacia,monto_vacio"
2082,22021,,8.533,CERRADO,fecha_vacia
2083,14545,,,CERRADO,"fecha_vacia,monto_vacio"
2084,12231,,375.26,CERRADO,fecha_vacia
2087,2627,,,ABIERTO,"fecha_vacia,monto_vacio"
2089,2634,,9920.66,CERRADO,fecha_vacia
2090,13334,,6943.67,ABIERTO,fecha_vacia
2091,5036,,13241.53,CERRADO,fecha_vacia
2092,3682,2025-05-24,,ABIERTO,monto_vacio
2093,4037,,1.28647,ABIERTO,fecha_vacia
2094,11735,,9284.86,RECHAZADO,fecha_vacia
2095,12067,,12193.03,ABIERTO,fecha_vacia
2096,20212,,10913.99,NAN,fecha_vacia
2097,3591,,-6.05744,RECHAZADO,fecha_vacia
2098,14020,,8582.29,ABIERTO,fecha_vacia
2099,11451,,10982.18,ABIERTO,fecha_vacia
2100,10108,,1987.87,CERRADO,fecha_vacia
2102,25702,,11456.76,NAN,fecha_vacia
2103,17393,,6191.46,CERRADO,fecha_vacia
2105,18088,,8073.53,ABIERTO,fecha_vacia
2106,25564,2025-11-18,,RECHAZADO,monto_vacio
2107,12057,,11051.74,ABIERTO,fecha_vacia
2108,25757,,8907.86,NAN,fecha_vacia
2110,19846,,4708.12,NAN,fecha_vacia
2112,2291,,,CERRADO,"fecha_vacia,monto_vacio"
2114,7677,,4.15182,RECHAZADO,fecha_vacia
2115,24559,2025-02-08,,RECHAZADO,monto_vacio
2116,12438,2025-02-25,,CERRADO,monto_vacio
2117,24992,,7.65358,ABIERTO,fecha_vacia
2118,17518,,13923.05,ABIERTO,fecha_vacia
2119,11636,2025-07-31,,RECHAZADO,monto_vacio
2120,9202,,1092.28,NAN,fecha_vacia
2121,19308,,663.12,RECHAZADO,fecha_vacia
2122,12346,,8568.98,RECHAZADO,fecha_vacia
2123,893,,,ABIERTO,"fecha_vacia,monto_vacio"
2124,5124,,14936.35,ABIERTO,fecha_vacia
2125,10888,,3348.65,ABIERTO,fecha_vacia
2126,12350,,12.10195,ABIERTO,fecha_vacia
2128,9332,,3399.29,CERRADO,fecha_vacia
2130,24568,,10081.96,NAN,fecha_vacia
2131,23436,,5982.94,CERRADO,fecha_vacia
2132,25745,,9260.15,CERRADO,fecha_vacia
2133,5582,,3173.9,NAN,fecha_vacia
2134,15550,,,CERRADO,"fecha_vacia,monto_vacio"
2135,2938,,2872.8,ABIERTO,fecha_vacia
2136,12132,,6320.16,ABIERTO,fecha_vacia
2137,3740,,,CERRADO,"fecha_vacia,monto_vacio"
2138,20659,,12.38459,RECHAZADO,fecha_vacia
2139,1271,,10237.56,CERRADO,fecha_vacia
2140,20890,,,ABIERTO,"fecha_vacia,monto_vacio"
2141,8581,,9118.98,NAN,fecha_vacia
2142,10758,,11722.12,CERRADO,fecha_vacia
2143,7049,,14263.63,NAN,fecha_vacia
2144,3429,,1670.77,ABIERTO,fecha_vacia
2145,2154,,-8.2844,ABIERTO,fecha_vacia
2146,18485,,9261.89,CERRADO,fecha_vacia
2147,18198,,14907.53,NAN,fecha_vacia
2148,2733,,32567.0,CERRADO,fecha_vacia
2150,22568,,3707.92,ABIERTO,fecha_vacia
2151,17498,,,NAN,"fecha_vacia,monto_vacio"
2152,23495,,5511.11,CERRADO,fecha_vacia
2153,23172,,7871.92,CERRADO,fecha_vacia
2154,5275,,,CERRADO,"fecha_vacia,monto_vacio"
2155,6403,,,RECHAZADO,"fecha_vacia,monto_vacio"
2156,16843,2025-01-08,,RECHAZADO,monto_vacio
2157,4386,,14883.66,ABIERTO,fecha_vacia
2159,3796,,,CERRADO,"fecha_vacia,monto_vacio"
2160,17763,,10933.93,NAN,fecha_vacia
2161,23253,,,CERRADO,"fecha_vacia,monto_vacio"
2162,953,,10703.97,CERRADO,fecha_vacia
2163,22022,,11.88241,NAN,fecha_vacia
2164,3580,,11.08121,RECHAZADO,fecha_vacia
2165,22516,,1.7341,ABIERTO,fecha_vacia
2166,17272,,5.81724,ABIERTO,fecha_vacia
2167,20892,,9492.02,ABIERTO,fecha_vacia
2168,11975,,4716.66,ABIERTO,fecha_vacia
2169,920,,12524.67,CERRADO,fecha_vacia
2170,13440,,,CERRADO,"fecha_vacia,monto_vacio"
2171,6484,,,NAN,"fecha_vacia,monto_vacio"
2172,21824,,5061.04,ABIERTO,fecha_vacia
2173,8693,,1265.15,CERRADO,fecha_vacia
2175,21219,,4.32525,NAN,fecha_vacia
2177,12062,2025-02-17,,NAN,monto_vacio
2178,21517,,13089.13,ABIERTO,fecha_vacia
2182,23939,,7294.75,NAN,fecha_vacia
2183,14188,,1766.51,ABIERTO,fecha_vacia
2184,15946,,14.29137,CERRADO,fecha_vacia
2185,13495,,11264.69,NAN,fecha_vacia
2186,22878,,8833.35,RECHAZADO,fecha_vacia
2187,6776,,,CERRADO,"fecha_vacia,monto_vacio"
2188,19306,,9.70004,ABIERTO,fecha_vacia
2190,4196,,14465.04,CERRADO,fecha_vacia
2191,15378,,,ABIERTO,"fecha_vacia,monto_vacio"
2192,7276,2025-04-22,,CERRADO,monto_vacio
2193,23797,,4161.15,CERRADO,fecha_vacia
2194,24751,,5918.66,RECHAZADO,fecha_vacia
2195,20237,,1798.81,NAN,fecha_vacia
2196,12443,,,CERRADO,"fecha_vacia,monto_vacio"
2198,10691,,389.29,ABIERTO,fecha_vacia
2199,2655,,9652.5,NAN,fecha_vacia
2200,16302,,14998.98,NAN,fecha_vacia
2201,5693,,,RECHAZADO,"fecha_vacia,monto_vacio"
2202,13509,,50449.0,CERRADO,fecha_vacia
2203,15184,,13556.8,ABIERTO,fecha_vacia
2204,21082,,2865.43,CERRADO,fecha_vacia
2205,19380,,1115.6,RECHAZADO,fecha_vacia
2207,23522,,,NAN,"fecha_vacia,monto_vacio"
2210,9364,,,CERRADO,"fecha_vacia,monto_vacio"
2211,24414,,,RECHAZADO,"fecha_vacia,monto_vacio"
2213,25745,,12529.36,RECHAZADO,fecha_vacia
2215,18283,,13042.84,NAN,fecha_vacia
2216,3983,,2450.01,CERRADO,fecha_vacia
2217,13829,,1165.66,ABIERTO,fecha_vacia
2218,2121,,,NAN,"fecha_vacia,monto_vacio"
2219,3863,,,NAN,"fecha_vacia,monto_vacio"
2220,18997,,450.11,NAN,fecha_vacia
2221,8239,,10385.04,NAN,fecha_vacia
2223,19293,,,NAN,"fecha_vacia,monto_vacio"
2224,848,,2662.33,CERRADO,fecha_vacia
2225,3253,,2803.56,ABIERTO,fecha_vacia
2227,3018,,,CERRADO,"fecha_vacia,monto_vacio"
2228,930,,4808.1,ABIERTO,fecha_vacia
2229,14124,,2738.54,ABIERTO,fecha_vacia
2230,546,,5.99862,ABIERTO,fecha_vacia
2231,22059,,1.22916,CERRADO,fecha_vacia
2233,15101,,,CERRADO,"fecha_vacia,monto_vacio"
2234,14868,,8850.48,CERRADO,fecha_vacia
2235,14259,,3508.83,RECHAZADO,fecha_vacia
2236,10881,,2672.13,CERRADO,fecha_vacia
2237,22146,,4.33572,CERRADO,fecha_vacia
2238,211,,7508.73,ABIERTO,fecha_vacia
2240,7847,,,NAN,"fecha_vacia,monto_vacio"
2241,10744,,,NAN,"fecha_vacia,monto_vacio"
2243,14886,,8.08714,NAN,fecha_vacia
2244,22956,,,ABIERTO,"fecha_vacia,monto_vacio"
2246,2942,,7651.83,ABIERTO,fecha_vacia
2248,616,,,NAN,"fecha_vacia,monto_vacio"
2249,16571,,,CERRADO,"fecha_vacia,monto_vacio"
2250,653,,14823.61,ABIERTO,fecha_vacia
2251,9394,,14714.55,ABIERTO,fecha_vacia
2252,10643,,5223.28,ABIERTO,fecha_vacia
2253,2695,,12110.89,NAN,fecha_vacia
2254,10324,,,RECHAZADO,"fecha_vacia,monto_vacio"
2255,12512,,,ABIERTO,"fecha_vacia,monto_vacio"
2258,2702,,6564.88,CERRADO,fecha_vacia
2259,8275,,4289.11,RECHAZADO,fecha_vacia
2260,294,,1995.7,ABIERTO,fecha_vacia
2263,16248,,2521.11,NAN,fecha_vacia
2264,383,,2.89903,ABIERTO,fecha_vacia
2265,21457,2025-11-14,,ABIERTO,monto_vacio
2267,20025,2025-08-23,,ABIERTO,monto_vacio
2268,17149,,3428.9,CERRADO,fecha_vacia
2269,11994,,,RECHAZADO,"fecha_vacia,monto_vacio"
2270,5262,,2698.98,NAN,fecha_vacia
2271,12807,2026-01-04,,ABIERTO,monto_vacio
2272,25669,,14217.5,NAN,fecha_vacia
2273,19646,,3432.68,NAN,fecha_vacia
2274,10568,,41517.0,ABIERTO,fecha_vacia
2275,14372,,9.05027,ABIERTO,fecha_vacia
2277,16369,,11396.17,CERRADO,fecha_vacia
2278,778,,,ABIERTO,"fecha_vacia,monto_vacio"
2280,24625,,10280.03,RECHAZADO,fecha_vacia
2281,9844,,,CERRADO,"fecha_vacia,monto_vacio"
2282,3087,,8941.56,NAN,fecha_vacia
2283,23563,,11.49211,RECHAZADO,fecha_vacia
2284,1716,,547.95,ABIERTO,fecha_vacia
2285,9182,,10202.88,CERRADO,fecha_vacia
2286,629,,,RECHAZADO,"fecha_vacia,monto_vacio"
2287,21733,,8114.46,CERRADO,fecha_vacia
2288,14167,,14910.27,CERRADO,fecha_vacia
2290,25693,,11619.68,ABIERTO,fecha_vacia
2292,9566,,14828.44,NAN,fecha_vacia
2293,11540,,12.84516,NAN,fecha_vacia
2294,3290,,10.22301,NAN,fecha_vacia
2295,22502,,3581.7,ABIERTO,fecha_vacia
2296,10408,,,CERRADO,"fecha_vacia,monto_vacio"
2297,11624,,,NAN,"fecha_vacia,monto_vacio"
2299,856,,14863.37,NAN,fecha_vacia
2300,9130,,13.01492,ABIERTO,fecha_vacia
2301,19172,2025-12-26,,CERRADO,monto_vacio
2302,25535,2025-04-22,,CERRADO,monto_vacio
2303,15169,,,CERRADO,"fecha_vacia,monto_vacio"
2305,20381,,-7976.14,CERRADO,fecha_vacia
2306,511,,13692.83,NAN,fecha_vacia
2308,6162,,,ABIERTO,"fecha_vacia,monto_vacio"
2309,19908,,6094.35,CERRADO,fecha_vacia
2310,7070,,14.8067,CERRADO,fecha_vacia
2311,7071,,6691.02,NAN,fecha_vacia
2312,8906,,4.11113,NAN,fecha_vacia
2314,207,,7575.95,ABIERTO,fecha_vacia
2315,9092,,11258.09,CERRADO,fecha_vacia
2316,19617,,4.97598,ABIERTO,fecha_vacia
2317,18281,,11.15512,RECHAZADO,fecha_vacia
2318,19853,,2723.1,CERRADO,fecha_vacia
2319,20905,,13151.98,CERRADO,fecha_vacia
2320,8405,,4382.48,ABIERTO,fecha_vacia
2321,15504,,,ABIERTO,"fecha_vacia,monto_vacio"
2322,9238,,12773.61,CERRADO,fecha_vacia
2323,20339,,754.59,CERRADO,fecha_vacia
2324,6083,,3266.86,ABIERTO,fecha_vacia
2325,13683,,8621.92,NAN,fecha_vacia
2327,22263,,800.4,CERRADO,fecha_vacia
2328,22652,,11791.18,NAN,fecha_vacia
2329,15796,,4628.55,CERRADO,fecha_vacia
2332,15055,,2269.28,ABIERTO,fecha_vacia
2333,17559,,10801.93,ABIERTO,fecha_vacia
2336,9318,,,ABIERTO,"fecha_vacia,monto_vacio"
2337,16616,,10442.64,ABIERTO,fecha_vacia
2338,21892,,7190.29,CERRADO,fecha_vacia
2339,10117,,7948.35,CERRADO,fecha_vacia
2342,24584,,3824.21,NAN,fecha_vacia
2343,4136,,9744.21,RECHAZADO,fecha_vacia
2344,12338,,9750.47,RECHAZADO,fecha_vacia
2345,13756,,2297.97,CERRADO,fecha_vacia
2346,21253,,,NAN,"fecha_vacia,monto_vacio"
2347,12776,,10654.25,CERRADO,fecha_vacia
2348,3930,,11604.19,CERRADO,fecha_vacia
2349,760,,7023.3,ABIERTO,fecha_vacia
2350,15335,,12966.01,ABIERTO,fecha_vacia
2351,22211,,13086.1,NAN,fecha_vacia
2352,20711,,,NAN,"fecha_vacia,monto_vacio"
2353,858,,9.44529,NAN,fecha_vacia
2354,6864,,11051.5,NAN,fecha_vacia
2356,20455,,,ABIERTO,"fecha_vacia,monto_vacio"
2357,1653,,6707.44,NAN,fecha_vacia
2359,2943,,783.16,NAN,fecha_vacia
2360,3942,,,RECHAZADO,"fecha_vacia,monto_vacio"
2362,18186,,8438.91,CERRADO,fecha_vacia
2363,2737,,6.88427,NAN,fecha_vacia
2364,25845,,1695.06,NAN,fecha_vacia
2365,21121,,12.77465,NAN,fecha_vacia
2366,10170,,3414.4,CERRADO,fecha_vacia
2367,19568,,,CERRADO,"fecha_vacia,monto_vacio"
2368,22622,,34866.0,NAN,fecha_vacia
2369,11403,,,NAN,"fecha_vacia,monto_vacio"
2370,22837,,5.94536,CERRADO,fecha_vacia
2372,18743,,,NAN,"fecha_vacia,monto_vacio"
2373,9302,,,NAN,"fecha_vacia,monto_vacio"
2376,10835,,14.97228,CERRADO,fecha_vacia
2377,8758,,,NAN,"fecha_vacia,monto_vacio"
2378,5878,,12931.4,ABIERTO,fecha_vacia
2379,13852,,6.19029,NAN,fecha_vacia
2380,17263,,1154.63,RECHAZADO,fecha_vacia
2381,14036,,2.50027,CERRADO,fecha_vacia
2382,15145,,314.53,CERRADO,fecha_vacia
2383,15691,,,NAN,"fecha_vacia,monto_vacio"
2385,22112,2025-04-14,,ABIERTO,monto_vacio
2386,5906,,9787.74,CERRADO,fecha_vacia
2387,24065,,3308.24,CERRADO,fecha_vacia
2388,23027,,14809.5,RECHAZADO,fecha_vacia
2389,5149,,10375.18,CERRADO,fecha_vacia
2390,8027,,1.12161,NAN,fecha_vacia
2391,24460,,11.72519,ABIERTO,fecha_vacia
2392,17405,,,NAN,"fecha_vacia,monto_vacio"
2393,22149,,2011.44,CERRADO,fecha_vacia
2394,1520,,,CERRADO,"fecha_vacia,monto_vacio"
2395,7209,,10200.89,ABIERTO,fecha_vacia
2396,7983,,5007.92,ABIERTO,fecha_vacia
2397,19783,,9790.53,ABIERTO,fecha_vacia
2398,17641,,7.74644,ABIERTO,fecha_vacia
2399,7193,,7164.56,CERRADO,fecha_vacia
2402,11266,,14169.91,NAN,fecha_vacia
2404,21221,,14029.64,CERRADO,fecha_vacia
2406,15740,,4078.5,ABIERTO,fecha_vacia
2407,23995,,8050.4,ABIERTO,fecha_vacia
2408,755,,4836.65,NAN,fecha_vacia
2409,16622,2025-10-28,,RECHAZADO,monto_vacio
2410,15022,,6.03184,NAN,fecha_vacia
2411,24991,,7262.04,CERRADO,fecha_vacia
2412,19992,,6.40663,CERRADO,fecha_vacia
2413,23012,,9061.78,ABIERTO,fecha_vacia
2414,1517,,6475.06,CERRADO,fecha_vacia
2415,66,,11755.35,ABIERTO,fecha_vacia
2416,1078,,5459.25,RECHAZADO,fecha_vacia
2418,16583,,8.8948,NAN,fecha_vacia
2419,1101,,9.17126,NAN,fecha_vacia
2421,7308,,,ABIERTO,"fecha_vacia,monto_vacio"
2422,24746,,2522.97,ABIERTO,fecha_vacia
2423,5465,,8.22428,NAN,fecha_vacia
2425,24214,,4013.87,ABIERTO,fecha_vacia
2426,10280,,6207.54,RECHAZADO,fecha_vacia
2427,251,,,NAN,"fecha_vacia,monto_vacio"
2429,5224,,37808.0,CERRADO,fecha_vacia
2430,25623,,,NAN,"fecha_vacia,monto_vacio"
2432,18771,,2017.43,ABIERTO,fecha_vacia
2434,20992,,,CERRADO,"fecha_vacia,monto_vacio"
2435,7115,,7962.69,ABIERTO,fecha_vacia
2436,15786,,,RECHAZADO,"fecha_vacia,monto_vacio"
2438,20113,,9676.33,ABIERTO,fecha_vacia
2439,13895,,,ABIERTO,"fecha_vacia,monto_vacio"
2440,3564,,,CERRADO,"fecha_vacia,monto_vacio"
2441,62,,1496.63,ABIERTO,fecha_vacia
2442,20778,,5.87943,RECHAZADO,fecha_vacia
2443,2790,,,RECHAZADO,"fecha_vacia,monto_vacio"
2446,1205,,1763.15,ABIERTO,fecha_vacia
2447,8840,,,NAN,"fecha_vacia,monto_vacio"
2448,17507,,,NAN,"fecha_vacia,monto_vacio"
2449,23007,,9358.52,NAN,fecha_vacia
2450,17533,,,CERRADO,"fecha_vacia,monto_vacio"
2451,14441,,,NAN,"fecha_vacia,monto_vacio"
2452,4667,,1.72742,CERRADO,fecha_vacia
2454,315,,2706.62,NAN,fecha_vacia
2455,6226,,11.69136,NAN,fecha_vacia
2456,22714,,4929.6,ABIERTO,fecha_vacia
2457,19031,,6583.55,ABIERTO,fecha_vacia
2458,12074,,14637.58,CERRADO,fecha_vacia
2459,6830,,6.39122,CERRADO,fecha_vacia
2460,9157,,2841.38,CERRADO,fecha_vacia
2461,4460,2025-08-28,,NAN,monto_vacio
2462,23286,,12421.35,CERRADO,fecha_vacia
2463,19863,,14915.78,ABIERTO,fecha_vacia
2464,4246,,,NAN,"fecha_vacia,monto_vacio"
2467,24047,,831.44,NAN,fecha_vacia
2468,1404,,4.19856,ABIERTO,fecha_vacia
2469,18400,,10605.84,RECHAZADO,fecha_vacia
2470,19870,2026-02-24,,ABIERTO,monto_vacio
2471,15609,,,NAN,"fecha_vacia,monto_vacio"
2472,16259,,6838.86,ABIERTO,fecha_vacia
2473,4813,,1377.24,CERRADO,fecha_vacia
2474,6772,,,ABIERTO,"fecha_vacia,monto_vacio"
2476,12085,,1118.13,RECHAZADO,fecha_vacia
2477,25843,,7696.83,RECHAZADO,fecha_vacia
2479,13560,,2.4793,ABIERTO,fecha_vacia
2480,14866,,13497.18,NAN,fecha_vacia
2481,7016,2025-08-04,,NAN,monto_vacio
2482,1019,,5.00597,ABIERTO,fecha_vacia
2483,9149,,,CERRADO,"fecha_vacia,monto_vacio"
2484,17787,,6775.93,CERRADO,fecha_vacia
2485,3199,,10352.24,ABIERTO,fecha_vacia
2486,19872,,7863.24,CERRADO,fecha_vacia
2487,10983,,,NAN,"fecha_vacia,monto_vacio"
2488,10412,,3.90619,CERRADO,fecha_vacia
2489,6196,,9.98493,ABIERTO,fecha_vacia
2490,12511,,12044.17,ABIERTO,fecha_vacia
2491,8021,,2814.81,RECHAZADO,fecha_vacia
2493,25631,,3.72353,CERRADO,fecha_vacia
2494,889,,13998.03,CERRADO,fecha_vacia
2495,23605,,,NAN,"fecha_vacia,monto_vacio"
2496,17445,,7228.95,ABIERTO,fecha_vacia
2497,23720,,10606.96,ABIERTO,fecha_vacia
2499,20298,,10.61677,RECHAZADO,fecha_vacia
